"Name","ID","State","Notes","User","Tags","Created","Runtime","Sweep","alpha","beta","ckpt","indexpath","judgements","maxdocs","name","nrerank","quality_model","queryexp","querypath","resultpath","test","titleboost","topicpath","type","nDCG@5","nDCG@5_corr"
"treasured-sweep-41","9heh7nig","finished","-","tommaso-green","","2021-05-05T23:40:50.000Z","182","pxf10n30","0.1","1.5","argument_quality/model_checkpoints/bert-base-uncased_best-epoch=07-val_r2=0.60.ckpt","","","100","","5","","no","","","","0","","normalize","0.8261",""
"magic-sweep-40","ua1fe7jg","finished","-","tommaso-green","","2021-05-05T23:37:47.000Z","180","pxf10n30","0.1","1.1","argument_quality/model_checkpoints/roberta-base_best-epoch=08-val_r2=0.62.ckpt","","","100","","5","","no","","","","0","","sigmoid","0.8104",""
"magic-sweep-39","g6amied7","finished","-","tommaso-green","","2021-05-05T23:34:43.000Z","178","pxf10n30","0.1","1.1","argument_quality/model_checkpoints/roberta-base_best-epoch=08-val_r2=0.62.ckpt","","","100","","5","","no","","","","0","","normalize","0.8199",""
"devoted-sweep-38","e4m55ilf","finished","-","tommaso-green","","2021-05-05T23:32:53.000Z","107","pxf10n30","0.1","1.1","argument_quality/model_checkpoints/distilbert-base-uncased_best-epoch=04-val_r2=0.62.ckpt","","","100","","5","","no","","","","0","","sigmoid","0.8153",""
"faithful-sweep-37","bayiw7hj","finished","-","tommaso-green","","2021-05-05T23:31:03.000Z","105","pxf10n30","0.1","1.1","argument_quality/model_checkpoints/distilbert-base-uncased_best-epoch=04-val_r2=0.62.ckpt","","","100","","5","","no","","","","0","","normalize","0.8188",""
"denim-sweep-36","nd1zzu10","finished","-","tommaso-green","","2021-05-05T23:27:50.000Z","188","pxf10n30","0.1","1.1","argument_quality/model_checkpoints/albert-base-v2_best-epoch=04-val_r2=0.60.ckpt","","","100","","5","","no","","","","0","","sigmoid","0.8228",""
"iconic-sweep-35","deljhocn","finished","-","tommaso-green","","2021-05-05T23:24:35.000Z","190","pxf10n30","0.1","1.1","argument_quality/model_checkpoints/albert-base-v2_best-epoch=04-val_r2=0.60.ckpt","","","100","","5","","no","","","","0","","normalize","0.8176",""
"floral-sweep-34","d82kudrr","finished","-","tommaso-green","","2021-05-05T23:21:31.000Z","181","pxf10n30","0.1","1.1","argument_quality/model_checkpoints/bert-base-uncased_best-epoch=07-val_r2=0.60.ckpt","","","100","","5","","no","","","","0","","sigmoid","0.8269",""
"stellar-sweep-33","tw1b509p","finished","-","tommaso-green","","2021-05-05T23:18:33.000Z","175","pxf10n30","0.1","1.1","argument_quality/model_checkpoints/bert-base-uncased_best-epoch=07-val_r2=0.60.ckpt","","","100","","5","","no","","","","0","","normalize","0.8261",""
"dazzling-sweep-32","wumj86vh","finished","-","tommaso-green","","2021-05-05T23:15:30.000Z","180","pxf10n30","0.1","0.8","argument_quality/model_checkpoints/roberta-base_best-epoch=08-val_r2=0.62.ckpt","","","100","","5","","no","","","","0","","sigmoid","0.8181",""
"serene-sweep-31","z9urjabs","finished","-","tommaso-green","","2021-05-05T23:12:21.000Z","182","pxf10n30","0.1","0.8","argument_quality/model_checkpoints/roberta-base_best-epoch=08-val_r2=0.62.ckpt","","","100","","5","","no","","","","0","","normalize","0.8199",""
"visionary-sweep-30","6t5pcuh8","finished","-","tommaso-green","","2021-05-05T23:10:31.000Z","1338300","pxf10n30","0.1","0.8","argument_quality/model_checkpoints/distilbert-base-uncased_best-epoch=04-val_r2=0.62.ckpt","","","100","","5","","no","","","","0","","sigmoid","0.8153","0.8153"
"icy-sweep-29","l1k0aqab","finished","-","tommaso-green","","2021-05-05T23:08:41.000Z","104","pxf10n30","0.1","0.8","argument_quality/model_checkpoints/distilbert-base-uncased_best-epoch=04-val_r2=0.62.ckpt","","","100","","5","","no","","","","0","","normalize","0.8188",""
"fallen-sweep-28","klawxjpr","finished","-","tommaso-green","","2021-05-05T23:05:22.000Z","193","pxf10n30","0.1","0.8","argument_quality/model_checkpoints/albert-base-v2_best-epoch=04-val_r2=0.60.ckpt","","","100","","5","","no","","","","0","","sigmoid","0.8215",""
"wise-sweep-27","e2m4s5im","finished","-","tommaso-green","","2021-05-05T23:02:09.000Z","191","pxf10n30","0.1","0.8","argument_quality/model_checkpoints/albert-base-v2_best-epoch=04-val_r2=0.60.ckpt","","","100","","5","","no","","","","0","","normalize","0.8176",""
"soft-sweep-26","qitsg7wv","finished","-","tommaso-green","","2021-05-05T22:59:10.000Z","175","pxf10n30","0.1","0.8","argument_quality/model_checkpoints/bert-base-uncased_best-epoch=07-val_r2=0.60.ckpt","","","100","","5","","no","","","","0","","sigmoid","0.827",""
"pleasant-sweep-25","ba7idf0v","finished","-","tommaso-green","","2021-05-05T22:56:07.000Z","178","pxf10n30","0.1","0.8","argument_quality/model_checkpoints/bert-base-uncased_best-epoch=07-val_r2=0.60.ckpt","","","100","","5","","no","","","","0","","normalize","0.8261",""
"driven-sweep-24","xh50s1mn","finished","-","tommaso-green","","2021-05-05T22:53:02.000Z","182","pxf10n30","0.1","0.3","argument_quality/model_checkpoints/roberta-base_best-epoch=08-val_r2=0.62.ckpt","","","100","","5","","no","","","","0","","sigmoid","0.8217",""
"crimson-sweep-23","5u6s1f6y","finished","-","tommaso-green","","2021-05-05T22:50:04.000Z","1339337","pxf10n30","0.1","0.3","argument_quality/model_checkpoints/roberta-base_best-epoch=08-val_r2=0.62.ckpt","","","100","","5","","no","","","","0","","normalize","0.8199","0.8199"
"sweepy-sweep-22","d1wfsrd6","finished","-","tommaso-green","","2021-05-05T22:47:58.000Z","102","pxf10n30","0.1","0.3","argument_quality/model_checkpoints/distilbert-base-uncased_best-epoch=04-val_r2=0.62.ckpt","","","100","","5","","no","","","","0","","sigmoid","0.8204",""
"sunny-sweep-21","b0h0sncj","finished","-","tommaso-green","","2021-05-05T22:46:06.000Z","106","pxf10n30","0.1","0.3","argument_quality/model_checkpoints/distilbert-base-uncased_best-epoch=04-val_r2=0.62.ckpt","","","100","","5","","no","","","","0","","normalize","0.8188",""
"icy-sweep-20","j9nahl8b","finished","-","tommaso-green","","2021-05-05T22:42:52.000Z","192","pxf10n30","0.1","0.3","argument_quality/model_checkpoints/albert-base-v2_best-epoch=04-val_r2=0.60.ckpt","","","100","","5","","no","","","","0","","sigmoid","0.8169",""
"gentle-sweep-19","xzlpuepm","finished","-","tommaso-green","","2021-05-05T22:39:33.000Z","193","pxf10n30","0.1","0.3","argument_quality/model_checkpoints/albert-base-v2_best-epoch=04-val_r2=0.60.ckpt","","","100","","5","","no","","","","0","","normalize","0.8176",""
"sweepy-sweep-18","zz2bilhi","finished","-","tommaso-green","","2021-05-05T22:36:30.000Z","178","pxf10n30","0.1","0.3","argument_quality/model_checkpoints/bert-base-uncased_best-epoch=07-val_r2=0.60.ckpt","","","100","","5","","no","","","","0","","sigmoid","0.8217",""
"toasty-sweep-17","mkx6l56p","finished","-","tommaso-green","","2021-05-05T22:33:25.000Z","180","pxf10n30","0.1","0.3","argument_quality/model_checkpoints/bert-base-uncased_best-epoch=07-val_r2=0.60.ckpt","","","100","","5","","no","","","","0","","normalize","0.8261",""
"dutiful-sweep-16","zku644yt","finished","-","tommaso-green","","2021-05-05T22:30:17.000Z","185","pxf10n30","0.1","0.2","argument_quality/model_checkpoints/roberta-base_best-epoch=08-val_r2=0.62.ckpt","","","100","","5","","no","","","","0","","sigmoid","0.8202",""
"copper-sweep-15","601urfjz","finished","-","tommaso-green","","2021-05-05T22:26:47.000Z","1340832","pxf10n30","0.1","0.2","argument_quality/model_checkpoints/roberta-base_best-epoch=08-val_r2=0.62.ckpt","","","100","","5","","no","","","","0","","normalize","0.8199","0.8199"
"grateful-sweep-14","220zuyd1","finished","-","tommaso-green","","2021-05-05T22:24:47.000Z","1340181","pxf10n30","0.1","0.2","argument_quality/model_checkpoints/distilbert-base-uncased_best-epoch=04-val_r2=0.62.ckpt","","","100","","5","","no","","","","0","","sigmoid","0.8211","0.8211"
"celestial-sweep-13","oyi30ncs","finished","-","tommaso-green","","2021-05-05T22:22:40.000Z","120","pxf10n30","0.1","0.2","argument_quality/model_checkpoints/distilbert-base-uncased_best-epoch=04-val_r2=0.62.ckpt","","","100","","5","","no","","","","0","","normalize","0.8188",""
"icy-sweep-12","o460l7tk","finished","-","tommaso-green","","2021-05-05T22:19:20.000Z","192","pxf10n30","0.1","0.2","argument_quality/model_checkpoints/albert-base-v2_best-epoch=04-val_r2=0.60.ckpt","","","100","","5","","no","","","","0","","sigmoid","0.8186",""
"dark-sweep-11","0wnka2ih","finished","-","tommaso-green","","2021-05-05T22:15:45.000Z","1340616","pxf10n30","0.1","0.2","argument_quality/model_checkpoints/albert-base-v2_best-epoch=04-val_r2=0.60.ckpt","","","100","","5","","no","","","","0","","normalize","0.8176","0.8176"
"lyric-sweep-10","y4ttphu6","finished","-","tommaso-green","","2021-05-05T22:12:15.000Z","204","pxf10n30","0.1","0.2","argument_quality/model_checkpoints/bert-base-uncased_best-epoch=07-val_r2=0.60.ckpt","","","100","","5","","no","","","","0","","sigmoid","0.8222",""
"sage-sweep-9","2wdi8ifv","finished","-","tommaso-green","","2021-05-05T22:08:56.000Z","1341253","pxf10n30","0.1","0.2","argument_quality/model_checkpoints/bert-base-uncased_best-epoch=07-val_r2=0.60.ckpt","","","100","","5","","no","","","","0","","normalize","0.8261","0.8261"
"super-sweep-8","wp0at322","finished","-","tommaso-green","","2021-05-05T22:05:24.000Z","201","pxf10n30","0.1","0.1","argument_quality/model_checkpoints/roberta-base_best-epoch=08-val_r2=0.62.ckpt","","","100","","5","","no","","","","0","","sigmoid","0.8234",""
"unique-sweep-7","urfh5w53","finished","-","tommaso-green","","2021-05-05T22:01:54.000Z","208","pxf10n30","0.1","0.1","argument_quality/model_checkpoints/roberta-base_best-epoch=08-val_r2=0.62.ckpt","","","100","","5","","no","","","","0","","normalize","0.8199",""
"solar-sweep-6","nibpg3dh","finished","-","tommaso-green","","2021-05-05T21:59:59.000Z","113","pxf10n30","0.1","0.1","argument_quality/model_checkpoints/distilbert-base-uncased_best-epoch=04-val_r2=0.62.ckpt","","","100","","5","","no","","","","0","","sigmoid","0.8226",""
"quiet-sweep-5","ydfbt70i","finished","-","tommaso-green","","2021-05-05T21:58:03.000Z","110","pxf10n30","0.1","0.1","argument_quality/model_checkpoints/distilbert-base-uncased_best-epoch=04-val_r2=0.62.ckpt","","","100","","5","","no","","","","0","","normalize","0.8188",""
"charmed-sweep-4","xojwnw4k","finished","-","tommaso-green","","2021-05-05T21:54:28.000Z","212","pxf10n30","0.1","0.1","argument_quality/model_checkpoints/albert-base-v2_best-epoch=04-val_r2=0.60.ckpt","","","100","","5","","no","","","","0","","sigmoid","0.8198",""
"drawn-sweep-3","afwwp759","finished","-","tommaso-green","","2021-05-05T21:50:42.000Z","223","pxf10n30","0.1","0.1","argument_quality/model_checkpoints/albert-base-v2_best-epoch=04-val_r2=0.60.ckpt","","","100","","5","","no","","","","0","","normalize","0.8176",""
"amber-sweep-2","ji8qza4r","finished","-","tommaso-green","","2021-05-05T21:47:07.000Z","210","pxf10n30","0.1","0.1","argument_quality/model_checkpoints/bert-base-uncased_best-epoch=07-val_r2=0.60.ckpt","","","100","","5","","no","","","","0","","sigmoid","0.8223",""
"vivid-sweep-1","3h46ztbg","finished","-","tommaso-green","","2021-05-05T21:42:59.000Z","1342932","pxf10n30","0.1","0.1","argument_quality/model_checkpoints/bert-base-uncased_best-epoch=07-val_r2=0.60.ckpt","","","100","","5","","no","","","","0","","normalize","0.8261","0.8261"
"peach-sweep-96","1akfrmxz","finished","-","albyval97","","2021-05-05T20:08:53.000Z","1348274","ykf9dn7p","0.1","0.3","argument_quality/model_checkpoints/roberta-base_best-epoch=08-val_r2=0.62.ckpt","","","100","","20","","no","","","","0","","hybrid","0.7829","0.7829"
"expert-sweep-95","ah1v5qtp","finished","-","albyval97","","2021-05-05T19:43:51.000Z","1498","ykf9dn7p","0.1","0.3","argument_quality/model_checkpoints/roberta-base_best-epoch=08-val_r2=0.62.ckpt","","","100","","20","","yes","","","","0","","hybrid","0.6521",""
"valiant-sweep-94","606mpr0k","finished","-","lucamoro","","2021-05-05T13:11:36.000Z","1374158","ykf9dn7p","0.1","0.3","argument_quality/model_checkpoints/roberta-base_best-epoch=08-val_r2=0.62.ckpt","","","100","","15","","no","","","","0","","hybrid","0.8227","0.8227"
"icy-sweep-93","3l0nhvhy","finished","-","lucamoro","","2021-05-05T13:03:23.000Z","1374149","ykf9dn7p","0.1","0.3","argument_quality/model_checkpoints/roberta-base_best-epoch=08-val_r2=0.62.ckpt","","","100","","15","","yes","","","","0","","hybrid","0.6801","0.6801"
"prime-sweep-92","tni3usur","finished","-","lucamoro","","2021-05-05T12:59:17.000Z","236","ykf9dn7p","0.1","0.3","argument_quality/model_checkpoints/roberta-base_best-epoch=08-val_r2=0.62.ckpt","","","100","","10","","no","","","","0","","hybrid","0.8227",""
"genial-sweep-91","tsasgeze","finished","-","lucamoro","","2021-05-05T12:53:04.000Z","239","ykf9dn7p","0.1","0.3","argument_quality/model_checkpoints/roberta-base_best-epoch=08-val_r2=0.62.ckpt","","","100","","10","","yes","","","","0","","hybrid","0.6801",""
"polished-sweep-90","5xogw155","finished","-","lucamoro","","2021-05-05T12:50:53.000Z","1375364","ykf9dn7p","0.1","0.3","argument_quality/model_checkpoints/roberta-base_best-epoch=08-val_r2=0.62.ckpt","","","100","","5","","no","","","","0","","hybrid","0.823","0.823"
"deep-sweep-89","8vjx0oj6","finished","-","lucamoro","","2021-05-05T12:48:22.000Z","149","ykf9dn7p","0.1","0.3","argument_quality/model_checkpoints/roberta-base_best-epoch=08-val_r2=0.62.ckpt","","","100","","5","","yes","","","","0","","hybrid","0.683",""
"faithful-sweep-88","pnted51d","finished","-","lucamoro","","2021-05-05T12:44:57.000Z","200","ykf9dn7p","0.1","0.3","argument_quality/model_checkpoints/distilbert-base-uncased_best-epoch=04-val_r2=0.62.ckpt","","","100","","20","","no","","","","0","","hybrid","0.8227",""
"wise-sweep-87","8vbjkabp","finished","-","lucamoro","","2021-05-05T12:41:06.000Z","228","ykf9dn7p","0.1","0.3","argument_quality/model_checkpoints/distilbert-base-uncased_best-epoch=04-val_r2=0.62.ckpt","","","100","","20","","yes","","","","0","","hybrid","0.6857",""
"devout-sweep-86","nsxgzoho","finished","-","lucamoro","","2021-05-05T12:36:18.000Z","152","ykf9dn7p","0.1","0.3","argument_quality/model_checkpoints/distilbert-base-uncased_best-epoch=04-val_r2=0.62.ckpt","","","100","","15","","no","","","","0","","hybrid","0.8227",""
"mild-sweep-85","keyxshs5","finished","-","lucamoro","","2021-05-05T12:26:50.000Z","415","ykf9dn7p","0.1","0.3","argument_quality/model_checkpoints/albert-base-v2_best-epoch=04-val_r2=0.60.ckpt","","","100","","15","","no","","","","0","","hybrid","0.8194",""
"good-sweep-85","0neihitc","finished","Best query exp :)","lucamoro","tira_submission","2021-05-04T09:42:48.000Z","1472116","ykf9dn7p","0.1","0.3","argument_quality/model_checkpoints/distilbert-base-uncased_best-epoch=04-val_r2=0.62.ckpt","","","100","","15","","yes","","","","0","","hybrid","0.6857","0.6857"
"fearless-sweep-84","vgbqn8n9","finished","-","lucamoro","","2021-05-04T09:40:51.000Z","108","ykf9dn7p","0.1","0.3","argument_quality/model_checkpoints/distilbert-base-uncased_best-epoch=04-val_r2=0.62.ckpt","","","100","","10","","no","","","","0","","hybrid","0.8227",""
"stellar-sweep-82","qqcszjv2","finished","-","lucamoro","","2021-05-04T09:39:42.000Z","64","ykf9dn7p","0.1","0.3","argument_quality/model_checkpoints/distilbert-base-uncased_best-epoch=04-val_r2=0.62.ckpt","","","100","","5","","no","","","","0","","hybrid","0.823",""
"atomic-sweep-81","4a8rowd6","finished","-","lucamoro","","2021-05-04T09:35:11.000Z","1473160","ykf9dn7p","0.1","0.3","argument_quality/model_checkpoints/distilbert-base-uncased_best-epoch=04-val_r2=0.62.ckpt","","","100","","5","","yes","","","","0","","hybrid","0.6833","0.6833"
"snowy-sweep-80","4w3mek2g","finished","-","lucamoro","","2021-05-04T09:25:12.000Z","1473834","ykf9dn7p","0.1","0.3","argument_quality/model_checkpoints/albert-base-v2_best-epoch=04-val_r2=0.60.ckpt","","","100","","20","","yes","","","","0","","hybrid","0.6828","0.6828"
"glamorous-sweep-80","7qzw22o8","finished","-","lucamoro","","2021-05-04T09:17:21.000Z","1474771","ykf9dn7p","0.1","0.3","argument_quality/model_checkpoints/albert-base-v2_best-epoch=04-val_r2=0.60.ckpt","","","100","","20","","no","","","","0","","hybrid","0.8194","0.8194"
"trim-sweep-76","cnlv9lwm","finished","-","lucamoro","","2021-05-04T09:13:24.000Z","216","ykf9dn7p","0.1","0.2","argument_quality/model_checkpoints/bert-base-uncased_best-epoch=07-val_r2=0.60.ckpt","","","100","","10","","no","","","","0","","hybrid","0.8227",""
"floral-sweep-74","qpsmhedi","finished","-","lucamoro","","2021-05-04T08:59:59.000Z","127","ykf9dn7p","0.1","0.2","argument_quality/model_checkpoints/bert-base-uncased_best-epoch=07-val_r2=0.60.ckpt","","","100","","5","","no","","","","0","","hybrid","0.683",""
"pious-sweep-73","sl9101ep","finished","-","lucamoro","","2021-05-04T08:43:52.000Z","1232","ykf9dn7p","0.1","0.2","argument_quality/model_checkpoints/bert-base-uncased_best-epoch=07-val_r2=0.60.ckpt","","","100","","5","","yes","","","","0","","hybrid","0.683",""
"stellar-sweep-77","dfqhvoge","finished","-","tommaso-green","","2021-05-03T19:53:22.000Z","741","ykf9dn7p","0.1","0.3","argument_quality/model_checkpoints/albert-base-v2_best-epoch=04-val_r2=0.60.ckpt","","","100","","15","","yes","","","","0","","hybrid","0.6828",""
"serene-sweep-76","xksvfnck","finished","-","lucamoro","","2021-05-03T19:43:35.000Z","233","ykf9dn7p","0.1","0.3","argument_quality/model_checkpoints/albert-base-v2_best-epoch=04-val_r2=0.60.ckpt","","","100","","10","","no","","","","0","","hybrid","0.8194",""
"vital-sweep-75","j5gxymps","finished","-","tommaso-green","","2021-05-03T19:43:34.000Z","585","ykf9dn7p","0.1","0.3","argument_quality/model_checkpoints/albert-base-v2_best-epoch=04-val_r2=0.60.ckpt","","","100","","10","","yes","","","","0","","hybrid","0.6828",""
"chocolate-sweep-74","fm8c11p6","finished","-","tommaso-green","","2021-05-03T19:40:22.000Z","185","ykf9dn7p","0.1","0.3","argument_quality/model_checkpoints/albert-base-v2_best-epoch=04-val_r2=0.60.ckpt","","","100","","5","","no","","","","0","","hybrid","0.8223",""
"resilient-sweep-73","4uzs8zjn","finished","-","lucamoro","","2021-05-03T19:38:56.000Z","1523379","ykf9dn7p","0.1","0.3","argument_quality/model_checkpoints/albert-base-v2_best-epoch=04-val_r2=0.60.ckpt","","","100","","5","","yes","","","","0","","hybrid","0.6831","0.6831"
"spring-sweep-72","x4tbktvw","finished","-","tommaso-green","","2021-05-03T19:30:41.000Z","576","ykf9dn7p","0.1","0.3","argument_quality/model_checkpoints/bert-base-uncased_best-epoch=07-val_r2=0.60.ckpt","","","100","","20","","no","","","","0","","hybrid","0.8197",""
"autumn-sweep-71","c7tlqtpg","finished","-","lucamoro","","2021-05-03T19:30:32.000Z","494","ykf9dn7p","0.1","0.3","argument_quality/model_checkpoints/bert-base-uncased_best-epoch=07-val_r2=0.60.ckpt","","","100","","20","","yes","","","","0","","hybrid","0.6771",""
"morning-sweep-70","sa1b9q1n","finished","-","lucamoro","","2021-05-03T19:26:18.000Z","245","ykf9dn7p","0.1","0.3","argument_quality/model_checkpoints/bert-base-uncased_best-epoch=07-val_r2=0.60.ckpt","","","100","","15","","no","","","","0","","hybrid","0.8197",""
"true-sweep-69","d0ochumr","finished","-","tommaso-green","","2021-05-03T19:19:08.000Z","688","ykf9dn7p","0.1","0.3","argument_quality/model_checkpoints/bert-base-uncased_best-epoch=07-val_r2=0.60.ckpt","","","100","","15","","yes","","","","0","","hybrid","0.6771",""
"warm-sweep-68","eu44yp0y","finished","-","tommaso-green","","2021-05-03T19:13:52.000Z","312","ykf9dn7p","0.1","0.3","argument_quality/model_checkpoints/bert-base-uncased_best-epoch=07-val_r2=0.60.ckpt","","","100","","10","","no","","","","0","","hybrid","0.8197",""
"ethereal-sweep-67","t2w0ijli","finished","-","lucamoro","","2021-05-03T19:13:12.000Z","756","ykf9dn7p","0.1","0.3","argument_quality/model_checkpoints/bert-base-uncased_best-epoch=07-val_r2=0.60.ckpt","","","100","","10","","yes","","","","0","","hybrid","0.6771",""
"scarlet-sweep-66","rifmg0nj","finished","-","lucamoro","","2021-05-03T19:11:36.000Z","90","ykf9dn7p","0.1","0.3","argument_quality/model_checkpoints/bert-base-uncased_best-epoch=07-val_r2=0.60.ckpt","","","100","","5","","no","","","","0","","hybrid","0.8227",""
"grateful-sweep-65","8z19xs0e","finished","-","lucamoro","","2021-05-03T19:07:10.000Z","254","ykf9dn7p","0.1","0.3","argument_quality/model_checkpoints/bert-base-uncased_best-epoch=07-val_r2=0.60.ckpt","","","100","","5","","yes","","","","0","","hybrid","0.6828",""
"classic-sweep-64","wgcl4uic","finished","-","tommaso-green","","2021-05-03T19:04:11.000Z","577","ykf9dn7p","0.1","0.2","argument_quality/model_checkpoints/roberta-base_best-epoch=08-val_r2=0.62.ckpt","","","100","","20","","no","","","","0","","hybrid","0.8227",""
"amber-sweep-63","lpn57ew0","finished","-","lucamoro","","2021-05-03T18:58:45.000Z","499","ykf9dn7p","0.1","0.2","argument_quality/model_checkpoints/roberta-base_best-epoch=08-val_r2=0.62.ckpt","","","100","","20","","yes","","","","0","","hybrid","0.6801",""
"helpful-sweep-62","q2j6b6m2","finished","-","tommaso-green","","2021-05-03T18:56:40.000Z","446","ykf9dn7p","0.1","0.2","argument_quality/model_checkpoints/roberta-base_best-epoch=08-val_r2=0.62.ckpt","","","100","","15","","no","","","","0","","hybrid","0.8227",""
"wobbly-sweep-61","znt5i4tk","finished","-","lucamoro","","2021-05-03T18:51:39.000Z","418","ykf9dn7p","0.1","0.2","argument_quality/model_checkpoints/roberta-base_best-epoch=08-val_r2=0.62.ckpt","","","100","","15","","yes","","","","0","","hybrid","0.6801",""
"unique-sweep-60","56u0eaqm","finished","-","lucamoro","","2021-05-03T18:48:38.000Z","1526487","ykf9dn7p","0.1","0.2","argument_quality/model_checkpoints/roberta-base_best-epoch=08-val_r2=0.62.ckpt","","","100","","10","","no","","","","0","","hybrid","0.8227","0.8227"
"vague-sweep-59","rtbzqpal","finished","-","tommaso-green","","2021-05-03T18:47:10.000Z","567","ykf9dn7p","0.1","0.2","argument_quality/model_checkpoints/roberta-base_best-epoch=08-val_r2=0.62.ckpt","","","100","","10","","yes","","","","0","","hybrid","0.6801",""
"lunar-sweep-58","31qma5kj","finished","Amond the best in hybrid \w RoBERTa.","lucamoro","tira_submission","2021-05-03T18:46:56.000Z","1526218","ykf9dn7p","0.1","0.2","argument_quality/model_checkpoints/roberta-base_best-epoch=08-val_r2=0.62.ckpt","","","100","","5","","no","","","","0","","hybrid","0.823","0.823"
"valiant-sweep-57","zogo5wxo","finished","-","lucamoro","","2021-05-03T18:42:29.000Z","261","ykf9dn7p","0.1","0.2","argument_quality/model_checkpoints/roberta-base_best-epoch=08-val_r2=0.62.ckpt","","","100","","5","","yes","","","","0","","hybrid","0.683",""
"pious-sweep-56","tum0bnmr","finished","-","tommaso-green","","2021-05-03T18:42:05.000Z","299","ykf9dn7p","0.1","0.2","argument_quality/model_checkpoints/distilbert-base-uncased_best-epoch=04-val_r2=0.62.ckpt","","","100","","20","","no","","","","0","","hybrid","0.8225",""
"ethereal-sweep-55","r6sll9vj","finished","-","lucamoro","","2021-05-03T18:36:49.000Z","325","ykf9dn7p","0.1","0.2","argument_quality/model_checkpoints/distilbert-base-uncased_best-epoch=04-val_r2=0.62.ckpt","","","100","","20","","yes","","","","0","","hybrid","0.6802",""
"spring-sweep-54","jdq1c1r7","finished","-","lucamoro","","2021-05-03T18:34:35.000Z","125","ykf9dn7p","0.1","0.2","argument_quality/model_checkpoints/distilbert-base-uncased_best-epoch=04-val_r2=0.62.ckpt","","","100","","15","","no","","","","0","","hybrid","0.8225",""
"copper-sweep-53","8k3upmbf","finished","-","tommaso-green","","2021-05-03T18:33:52.000Z","1527946","ykf9dn7p","0.1","0.2","argument_quality/model_checkpoints/distilbert-base-uncased_best-epoch=04-val_r2=0.62.ckpt","","","100","","15","","yes","","","","0","","hybrid","0.6802","0.6802"
"major-sweep-52","fsa84ndx","finished","-","tommaso-green","","2021-05-03T18:31:04.000Z","166","ykf9dn7p","0.1","0.2","argument_quality/model_checkpoints/distilbert-base-uncased_best-epoch=04-val_r2=0.62.ckpt","","","100","","10","","no","","","","0","","hybrid","0.8225",""
"fast-sweep-51","cpzov6e7","finished","-","lucamoro","","2021-05-03T18:30:07.000Z","256","ykf9dn7p","0.1","0.2","argument_quality/model_checkpoints/distilbert-base-uncased_best-epoch=04-val_r2=0.62.ckpt","","","100","","10","","yes","","","","0","","hybrid","0.6802",""
"woven-sweep-50","9upozrfk","finished","-","tommaso-green","","2021-05-03T18:29:14.000Z","104","ykf9dn7p","0.1","0.2","argument_quality/model_checkpoints/distilbert-base-uncased_best-epoch=04-val_r2=0.62.ckpt","","","100","","5","","no","","","","0","","hybrid","0.8228",""
"driven-sweep-49","efeh04ts","finished","-","lucamoro","","2021-05-03T18:26:22.000Z","215","ykf9dn7p","0.1","0.2","argument_quality/model_checkpoints/distilbert-base-uncased_best-epoch=04-val_r2=0.62.ckpt","","","100","","5","","yes","","","","0","","hybrid","0.6832",""
"generous-sweep-48","12z55qe6","finished","-","tommaso-green","","2021-05-03T18:18:34.000Z","1527662","ykf9dn7p","0.1","0.2","argument_quality/model_checkpoints/albert-base-v2_best-epoch=04-val_r2=0.60.ckpt","","","100","","20","","no","","","","0","","hybrid","0.8197","0.8197"
"worthy-sweep-47","m7ezzzj8","finished","-","lucamoro","","2021-05-03T18:11:16.000Z","897","ykf9dn7p","0.1","0.2","argument_quality/model_checkpoints/albert-base-v2_best-epoch=04-val_r2=0.60.ckpt","","","100","","20","","yes","","","","0","","hybrid","0.6828",""
"devout-sweep-46","4yuj4foz","finished","-","tommaso-green","","2021-05-03T18:10:01.000Z","1528775","ykf9dn7p","0.1","0.2","argument_quality/model_checkpoints/albert-base-v2_best-epoch=04-val_r2=0.60.ckpt","","","100","","15","","no","","","","0","","hybrid","0.8197","0.8197"
"logical-sweep-45","w5fbwhr0","finished","-","lucamoro","","2021-05-03T18:03:38.000Z","450","ykf9dn7p","0.1","0.2","argument_quality/model_checkpoints/albert-base-v2_best-epoch=04-val_r2=0.60.ckpt","","","100","","15","","yes","","","","0","","hybrid","0.6828",""
"sweet-sweep-44","roh3r8mh","finished","-","lucamoro","","2021-05-03T18:00:06.000Z","200","ykf9dn7p","0.1","0.2","argument_quality/model_checkpoints/albert-base-v2_best-epoch=04-val_r2=0.60.ckpt","","","100","","10","","no","","","","0","","hybrid","0.8197",""
"fallen-sweep-43","vgzzk29s","finished","-","tommaso-green","","2021-05-03T18:00:04.000Z","593","ykf9dn7p","0.1","0.2","argument_quality/model_checkpoints/albert-base-v2_best-epoch=04-val_r2=0.60.ckpt","","","100","","10","","yes","","","","0","","hybrid","0.6828",""
"frosty-sweep-42","ome3nwqa","finished","-","tommaso-green","","2021-05-03T17:57:01.000Z","176","ykf9dn7p","0.1","0.2","argument_quality/model_checkpoints/albert-base-v2_best-epoch=04-val_r2=0.60.ckpt","","","100","","5","","no","","","","0","","hybrid","0.8227",""
